,Country_Region,Date,Confirmed,Deaths,Recovered,Continent,Population
12018,Saint Kitts and Nevis,2020-02-03,0,0,0,Caribbean & Central America,53199.0
12019,Saint Kitts and Nevis,2020-02-04,0,0,0,Caribbean & Central America,53199.0
12020,Saint Kitts and Nevis,2020-02-05,0,0,0,Caribbean & Central America,53199.0
12021,Saint Kitts and Nevis,2020-02-06,0,0,0,Caribbean & Central America,53199.0
12022,Saint Kitts and Nevis,2020-02-07,0,0,0,Caribbean & Central America,53199.0
12023,Saint Kitts and Nevis,2020-02-08,0,0,0,Caribbean & Central America,53199.0
12024,Saint Kitts and Nevis,2020-02-09,0,0,0,Caribbean & Central America,53199.0
12025,Saint Kitts and Nevis,2020-02-10,0,0,0,Caribbean & Central America,53199.0
12026,Saint Kitts and Nevis,2020-02-11,0,0,0,Caribbean & Central America,53199.0
12027,Saint Kitts and Nevis,2020-02-12,0,0,0,Caribbean & Central America,53199.0
12028,Saint Kitts and Nevis,2020-02-13,0,0,0,Caribbean & Central America,53199.0
12029,Saint Kitts and Nevis,2020-02-14,0,0,0,Caribbean & Central America,53199.0
12030,Saint Kitts and Nevis,2020-02-15,0,0,0,Caribbean & Central America,53199.0
12031,Saint Kitts and Nevis,2020-02-16,0,0,0,Caribbean & Central America,53199.0
12032,Saint Kitts and Nevis,2020-02-17,0,0,0,Caribbean & Central America,53199.0
12033,Saint Kitts and Nevis,2020-02-18,0,0,0,Caribbean & Central America,53199.0
12034,Saint Kitts and Nevis,2020-02-19,0,0,0,Caribbean & Central America,53199.0
12035,Saint Kitts and Nevis,2020-02-20,0,0,0,Caribbean & Central America,53199.0
12036,Saint Kitts and Nevis,2020-02-21,0,0,0,Caribbean & Central America,53199.0
12037,Saint Kitts and Nevis,2020-02-22,0,0,0,Caribbean & Central America,53199.0
12038,Saint Kitts and Nevis,2020-02-23,0,0,0,Caribbean & Central America,53199.0
12039,Saint Kitts and Nevis,2020-02-24,0,0,0,Caribbean & Central America,53199.0
12040,Saint Kitts and Nevis,2020-02-25,0,0,0,Caribbean & Central America,53199.0
12041,Saint Kitts and Nevis,2020-02-26,0,0,0,Caribbean & Central America,53199.0
12042,Saint Kitts and Nevis,2020-02-27,0,0,0,Caribbean & Central America,53199.0
12043,Saint Kitts and Nevis,2020-02-28,0,0,0,Caribbean & Central America,53199.0
12044,Saint Kitts and Nevis,2020-02-29,0,0,0,Caribbean & Central America,53199.0
12045,Saint Kitts and Nevis,2020-03-01,0,0,0,Caribbean & Central America,53199.0
12046,Saint Kitts and Nevis,2020-03-02,0,0,0,Caribbean & Central America,53199.0
12047,Saint Kitts and Nevis,2020-03-03,0,0,0,Caribbean & Central America,53199.0
12048,Saint Kitts and Nevis,2020-03-04,0,0,0,Caribbean & Central America,53199.0
12049,Saint Kitts and Nevis,2020-03-05,0,0,0,Caribbean & Central America,53199.0
12050,Saint Kitts and Nevis,2020-03-06,0,0,0,Caribbean & Central America,53199.0
12051,Saint Kitts and Nevis,2020-03-07,0,0,0,Caribbean & Central America,53199.0
12052,Saint Kitts and Nevis,2020-03-08,0,0,0,Caribbean & Central America,53199.0
12053,Saint Kitts and Nevis,2020-03-09,0,0,0,Caribbean & Central America,53199.0
12054,Saint Kitts and Nevis,2020-03-10,0,0,0,Caribbean & Central America,53199.0
12055,Saint Kitts and Nevis,2020-03-11,0,0,0,Caribbean & Central America,53199.0
12056,Saint Kitts and Nevis,2020-03-12,0,0,0,Caribbean & Central America,53199.0
12057,Saint Kitts and Nevis,2020-03-13,0,0,0,Caribbean & Central America,53199.0
12058,Saint Kitts and Nevis,2020-03-14,0,0,0,Caribbean & Central America,53199.0
12059,Saint Kitts and Nevis,2020-03-15,0,0,0,Caribbean & Central America,53199.0
12060,Saint Kitts and Nevis,2020-03-16,0,0,0,Caribbean & Central America,53199.0
12061,Saint Kitts and Nevis,2020-03-17,0,0,0,Caribbean & Central America,53199.0
12062,Saint Kitts and Nevis,2020-03-18,0,0,0,Caribbean & Central America,53199.0
12063,Saint Kitts and Nevis,2020-03-19,0,0,0,Caribbean & Central America,53199.0
12064,Saint Kitts and Nevis,2020-03-20,0,0,0,Caribbean & Central America,53199.0
12065,Saint Kitts and Nevis,2020-03-21,0,0,0,Caribbean & Central America,53199.0
12066,Saint Kitts and Nevis,2020-03-22,0,0,0,Caribbean & Central America,53199.0
12067,Saint Kitts and Nevis,2020-03-23,0,0,0,Caribbean & Central America,53199.0
12068,Saint Kitts and Nevis,2020-03-24,0,0,0,Caribbean & Central America,53199.0
12069,Saint Kitts and Nevis,2020-03-25,2,0,0,Caribbean & Central America,53199.0
12070,Saint Kitts and Nevis,2020-03-26,2,0,0,Caribbean & Central America,53199.0
12071,Saint Kitts and Nevis,2020-03-27,2,0,0,Caribbean & Central America,53199.0
12072,Saint Kitts and Nevis,2020-03-28,2,0,0,Caribbean & Central America,53199.0
12073,Saint Kitts and Nevis,2020-03-29,2,0,0,Caribbean & Central America,53199.0
12074,Saint Kitts and Nevis,2020-03-30,7,0,0,Caribbean & Central America,53199.0
12075,Saint Kitts and Nevis,2020-03-31,8,0,0,Caribbean & Central America,53199.0
12076,Saint Kitts and Nevis,2020-04-01,8,0,0,Caribbean & Central America,53199.0
12077,Saint Kitts and Nevis,2020-04-02,9,0,0,Caribbean & Central America,53199.0
12078,Saint Kitts and Nevis,2020-04-03,9,0,0,Caribbean & Central America,53199.0
12079,Saint Kitts and Nevis,2020-04-04,9,0,0,Caribbean & Central America,53199.0
12080,Saint Kitts and Nevis,2020-04-05,10,0,0,Caribbean & Central America,53199.0
12081,Saint Kitts and Nevis,2020-04-06,10,0,0,Caribbean & Central America,53199.0
12082,Saint Kitts and Nevis,2020-04-07,11,0,0,Caribbean & Central America,53199.0
12083,Saint Kitts and Nevis,2020-04-08,11,0,0,Caribbean & Central America,53199.0
12084,Saint Kitts and Nevis,2020-04-09,11,0,0,Caribbean & Central America,53199.0
12085,Saint Kitts and Nevis,2020-04-10,12,0,0,Caribbean & Central America,53199.0
12086,Saint Kitts and Nevis,2020-04-11,12,0,0,Caribbean & Central America,53199.0
12087,Saint Kitts and Nevis,2020-04-12,12,0,0,Caribbean & Central America,53199.0
12088,Saint Kitts and Nevis,2020-04-13,12,0,0,Caribbean & Central America,53199.0
12089,Saint Kitts and Nevis,2020-04-14,14,0,0,Caribbean & Central America,53199.0
12090,Saint Kitts and Nevis,2020-04-15,14,0,0,Caribbean & Central America,53199.0
12091,Saint Kitts and Nevis,2020-04-16,14,0,0,Caribbean & Central America,53199.0
12092,Saint Kitts and Nevis,2020-04-17,14,0,0,Caribbean & Central America,53199.0
12093,Saint Lucia,2020-01-22,0,0,0,Caribbean & Central America,183627.0
12094,Saint Lucia,2020-01-23,0,0,0,Caribbean & Central America,183627.0
12095,Saint Lucia,2020-01-24,0,0,0,Caribbean & Central America,183627.0
12096,Saint Lucia,2020-01-25,0,0,0,Caribbean & Central America,183627.0
12097,Saint Lucia,2020-01-26,0,0,0,Caribbean & Central America,183627.0
12098,Saint Lucia,2020-01-27,0,0,0,Caribbean & Central America,183627.0
12099,Saint Lucia,2020-01-28,0,0,0,Caribbean & Central America,183627.0
12100,Saint Lucia,2020-01-29,0,0,0,Caribbean & Central America,183627.0
12101,Saint Lucia,2020-01-30,0,0,0,Caribbean & Central America,183627.0
12102,Saint Lucia,2020-01-31,0,0,0,Caribbean & Central America,183627.0
12103,Saint Lucia,2020-02-01,0,0,0,Caribbean & Central America,183627.0
12104,Saint Lucia,2020-02-02,0,0,0,Caribbean & Central America,183627.0
12105,Saint Lucia,2020-02-03,0,0,0,Caribbean & Central America,183627.0
12106,Saint Lucia,2020-02-04,0,0,0,Caribbean & Central America,183627.0
12107,Saint Lucia,2020-02-05,0,0,0,Caribbean & Central America,183627.0
12108,Saint Lucia,2020-02-06,0,0,0,Caribbean & Central America,183627.0
12109,Saint Lucia,2020-02-07,0,0,0,Caribbean & Central America,183627.0
12110,Saint Lucia,2020-02-08,0,0,0,Caribbean & Central America,183627.0
12111,Saint Lucia,2020-02-09,0,0,0,Caribbean & Central America,183627.0
12112,Saint Lucia,2020-02-10,0,0,0,Caribbean & Central America,183627.0
12113,Saint Lucia,2020-02-11,0,0,0,Caribbean & Central America,183627.0
12114,Saint Lucia,2020-02-12,0,0,0,Caribbean & Central America,183627.0
12115,Saint Lucia,2020-02-13,0,0,0,Caribbean & Central America,183627.0
12116,Saint Lucia,2020-02-14,0,0,0,Caribbean & Central America,183627.0
12117,Saint Lucia,2020-02-15,0,0,0,Caribbean & Central America,183627.0
12118,Saint Lucia,2020-02-16,0,0,0,Caribbean & Central America,183627.0
12119,Saint Lucia,2020-02-17,0,0,0,Caribbean & Central America,183627.0
12120,Saint Lucia,2020-02-18,0,0,0,Caribbean & Central America,183627.0
12121,Saint Lucia,2020-02-19,0,0,0,Caribbean & Central America,183627.0
12122,Saint Lucia,2020-02-20,0,0,0,Caribbean & Central America,183627.0
12123,Saint Lucia,2020-02-21,0,0,0,Caribbean & Central America,183627.0
12124,Saint Lucia,2020-02-22,0,0,0,Caribbean & Central America,183627.0
12125,Saint Lucia,2020-02-23,0,0,0,Caribbean & Central America,183627.0
12126,Saint Lucia,2020-02-24,0,0,0,Caribbean & Central America,183627.0
12127,Saint Lucia,2020-02-25,0,0,0,Caribbean & Central America,183627.0
12128,Saint Lucia,2020-02-26,0,0,0,Caribbean & Central America,183627.0
12129,Saint Lucia,2020-02-27,0,0,0,Caribbean & Central America,183627.0
12130,Saint Lucia,2020-02-28,0,0,0,Caribbean & Central America,183627.0
12131,Saint Lucia,2020-02-29,0,0,0,Caribbean & Central America,183627.0
12132,Saint Lucia,2020-03-01,0,0,0,Caribbean & Central America,183627.0
12133,Saint Lucia,2020-03-02,0,0,0,Caribbean & Central America,183627.0
12134,Saint Lucia,2020-03-03,0,0,0,Caribbean & Central America,183627.0
12135,Saint Lucia,2020-03-04,0,0,0,Caribbean & Central America,183627.0
12136,Saint Lucia,2020-03-05,0,0,0,Caribbean & Central America,183627.0
12137,Saint Lucia,2020-03-06,0,0,0,Caribbean & Central America,183627.0
12138,Saint Lucia,2020-03-07,0,0,0,Caribbean & Central America,183627.0
12139,Saint Lucia,2020-03-08,0,0,0,Caribbean & Central America,183627.0
12140,Saint Lucia,2020-03-09,0,0,0,Caribbean & Central America,183627.0
12141,Saint Lucia,2020-03-10,0,0,0,Caribbean & Central America,183627.0
12142,Saint Lucia,2020-03-11,0,0,0,Caribbean & Central America,183627.0
12143,Saint Lucia,2020-03-12,0,0,0,Caribbean & Central America,183627.0
12144,Saint Lucia,2020-03-13,0,0,0,Caribbean & Central America,183627.0
12145,Saint Lucia,2020-03-14,1,0,0,Caribbean & Central America,183627.0
12146,Saint Lucia,2020-03-15,2,0,0,Caribbean & Central America,183627.0
12147,Saint Lucia,2020-03-16,2,0,0,Caribbean & Central America,183627.0
12148,Saint Lucia,2020-03-17,2,0,0,Caribbean & Central America,183627.0
12149,Saint Lucia,2020-03-18,2,0,0,Caribbean & Central America,183627.0
12150,Saint Lucia,2020-03-19,2,0,0,Caribbean & Central America,183627.0
12151,Saint Lucia,2020-03-20,2,0,0,Caribbean & Central America,183627.0
12152,Saint Lucia,2020-03-21,2,0,0,Caribbean & Central America,183627.0
12153,Saint Lucia,2020-03-22,2,0,0,Caribbean & Central America,183627.0
12154,Saint Lucia,2020-03-23,3,0,0,Caribbean & Central America,183627.0
12155,Saint Lucia,2020-03-24,3,0,0,Caribbean & Central America,183627.0
12156,Saint Lucia,2020-03-25,3,0,0,Caribbean & Central America,183627.0
12157,Saint Lucia,2020-03-26,3,0,0,Caribbean & Central America,183627.0
12158,Saint Lucia,2020-03-27,3,0,1,Caribbean & Central America,183627.0
12159,Saint Lucia,2020-03-28,3,0,1,Caribbean & Central America,183627.0
12160,Saint Lucia,2020-03-29,9,0,1,Caribbean & Central America,183627.0
12161,Saint Lucia,2020-03-30,9,0,1,Caribbean & Central America,183627.0
12162,Saint Lucia,2020-03-31,13,0,1,Caribbean & Central America,183627.0
12163,Saint Lucia,2020-04-01,13,0,1,Caribbean & Central America,183627.0
12164,Saint Lucia,2020-04-02,13,0,1,Caribbean & Central America,183627.0
12165,Saint Lucia,2020-04-03,13,0,1,Caribbean & Central America,183627.0
12166,Saint Lucia,2020-04-04,14,0,1,Caribbean & Central America,183627.0
12167,Saint Lucia,2020-04-05,14,0,1,Caribbean & Central America,183627.0
12168,Saint Lucia,2020-04-06,14,0,1,Caribbean & Central America,183627.0
12169,Saint Lucia,2020-04-07,14,0,1,Caribbean & Central America,183627.0
12170,Saint Lucia,2020-04-08,14,0,1,Caribbean & Central America,183627.0
12171,Saint Lucia,2020-04-09,14,0,1,Caribbean & Central America,183627.0
12172,Saint Lucia,2020-04-10,15,0,1,Caribbean & Central America,183627.0
12173,Saint Lucia,2020-04-11,15,0,1,Caribbean & Central America,183627.0
12174,Saint Lucia,2020-04-12,15,0,4,Caribbean & Central America,183627.0
12175,Saint Lucia,2020-04-13,15,0,4,Caribbean & Central America,183627.0
12176,Saint Lucia,2020-04-14,15,0,11,Caribbean & Central America,183627.0
12177,Saint Lucia,2020-04-15,15,0,11,Caribbean & Central America,183627.0
12178,Saint Lucia,2020-04-16,15,0,11,Caribbean & Central America,183627.0
12179,Saint Lucia,2020-04-17,15,0,11,Caribbean & Central America,183627.0
12180,Saint Vincent and the Grenadines,2020-01-22,0,0,0,Caribbean & Central America,110940.0
12181,Saint Vincent and the Grenadines,2020-01-23,0,0,0,Caribbean & Central America,110940.0
12182,Saint Vincent and the Grenadines,2020-01-24,0,0,0,Caribbean & Central America,110940.0
12183,Saint Vincent and the Grenadines,2020-01-25,0,0,0,Caribbean & Central America,110940.0
12184,Saint Vincent and the Grenadines,2020-01-26,0,0,0,Caribbean & Central America,110940.0
12185,Saint Vincent and the Grenadines,2020-01-27,0,0,0,Caribbean & Central America,110940.0
12186,Saint Vincent and the Grenadines,2020-01-28,0,0,0,Caribbean & Central America,110940.0
12187,Saint Vincent and the Grenadines,2020-01-29,0,0,0,Caribbean & Central America,110940.0
12188,Saint Vincent and the Grenadines,2020-01-30,0,0,0,Caribbean & Central America,110940.0
12189,Saint Vincent and the Grenadines,2020-01-31,0,0,0,Caribbean & Central America,110940.0
12190,Saint Vincent and the Grenadines,2020-02-01,0,0,0,Caribbean & Central America,110940.0
12191,Saint Vincent and the Grenadines,2020-02-02,0,0,0,Caribbean & Central America,110940.0
12192,Saint Vincent and the Grenadines,2020-02-03,0,0,0,Caribbean & Central America,110940.0
12193,Saint Vincent and the Grenadines,2020-02-04,0,0,0,Caribbean & Central America,110940.0
12194,Saint Vincent and the Grenadines,2020-02-05,0,0,0,Caribbean & Central America,110940.0
12195,Saint Vincent and the Grenadines,2020-02-06,0,0,0,Caribbean & Central America,110940.0
12196,Saint Vincent and the Grenadines,2020-02-07,0,0,0,Caribbean & Central America,110940.0
12197,Saint Vincent and the Grenadines,2020-02-08,0,0,0,Caribbean & Central America,110940.0
12198,Saint Vincent and the Grenadines,2020-02-09,0,0,0,Caribbean & Central America,110940.0
12199,Saint Vincent and the Grenadines,2020-02-10,0,0,0,Caribbean & Central America,110940.0
12200,Saint Vincent and the Grenadines,2020-02-11,0,0,0,Caribbean & Central America,110940.0
12201,Saint Vincent and the Grenadines,2020-02-12,0,0,0,Caribbean & Central America,110940.0
12202,Saint Vincent and the Grenadines,2020-02-13,0,0,0,Caribbean & Central America,110940.0
12203,Saint Vincent and the Grenadines,2020-02-14,0,0,0,Caribbean & Central America,110940.0
12204,Saint Vincent and the Grenadines,2020-02-15,0,0,0,Caribbean & Central America,110940.0
12205,Saint Vincent and the Grenadines,2020-02-16,0,0,0,Caribbean & Central America,110940.0
12206,Saint Vincent and the Grenadines,2020-02-17,0,0,0,Caribbean & Central America,110940.0
12207,Saint Vincent and the Grenadines,2020-02-18,0,0,0,Caribbean & Central America,110940.0
12208,Saint Vincent and the Grenadines,2020-02-19,0,0,0,Caribbean & Central America,110940.0
12209,Saint Vincent and the Grenadines,2020-02-20,0,0,0,Caribbean & Central America,110940.0
12210,Saint Vincent and the Grenadines,2020-02-21,0,0,0,Caribbean & Central America,110940.0
12211,Saint Vincent and the Grenadines,2020-02-22,0,0,0,Caribbean & Central America,110940.0
12212,Saint Vincent and the Grenadines,2020-02-23,0,0,0,Caribbean & Central America,110940.0
12213,Saint Vincent and the Grenadines,2020-02-24,0,0,0,Caribbean & Central America,110940.0
12214,Saint Vincent and the Grenadines,2020-02-25,0,0,0,Caribbean & Central America,110940.0
12215,Saint Vincent and the Grenadines,2020-02-26,0,0,0,Caribbean & Central America,110940.0
12216,Saint Vincent and the Grenadines,2020-02-27,0,0,0,Caribbean & Central America,110940.0
12217,Saint Vincent and the Grenadines,2020-02-28,0,0,0,Caribbean & Central America,110940.0
12218,Saint Vincent and the Grenadines,2020-02-29,0,0,0,Caribbean & Central America,110940.0
12219,Saint Vincent and the Grenadines,2020-03-01,0,0,0,Caribbean & Central America,110940.0
12220,Saint Vincent and the Grenadines,2020-03-02,0,0,0,Caribbean & Central America,110940.0
12221,Saint Vincent and the Grenadines,2020-03-03,0,0,0,Caribbean & Central America,110940.0
12222,Saint Vincent and the Grenadines,2020-03-04,0,0,0,Caribbean & Central America,110940.0
12223,Saint Vincent and the Grenadines,2020-03-05,0,0,0,Caribbean & Central America,110940.0
12224,Saint Vincent and the Grenadines,2020-03-06,0,0,0,Caribbean & Central America,110940.0
12225,Saint Vincent and the Grenadines,2020-03-07,0,0,0,Caribbean & Central America,110940.0
12226,Saint Vincent and the Grenadines,2020-03-08,0,0,0,Caribbean & Central America,110940.0
12227,Saint Vincent and the Grenadines,2020-03-09,0,0,0,Caribbean & Central America,110940.0
12228,Saint Vincent and the Grenadines,2020-03-10,0,0,0,Caribbean & Central America,110940.0
12229,Saint Vincent and the Grenadines,2020-03-11,0,0,0,Caribbean & Central America,110940.0
12230,Saint Vincent and the Grenadines,2020-03-12,0,0,0,Caribbean & Central America,110940.0
12231,Saint Vincent and the Grenadines,2020-03-13,0,0,0,Caribbean & Central America,110940.0
12232,Saint Vincent and the Grenadines,2020-03-14,1,0,0,Caribbean & Central America,110940.0
12233,Saint Vincent and the Grenadines,2020-03-15,1,0,0,Caribbean & Central America,110940.0
12234,Saint Vincent and the Grenadines,2020-03-16,1,0,0,Caribbean & Central America,110940.0
12235,Saint Vincent and the Grenadines,2020-03-17,1,0,0,Caribbean & Central America,110940.0
12236,Saint Vincent and the Grenadines,2020-03-18,1,0,0,Caribbean & Central America,110940.0
12237,Saint Vincent and the Grenadines,2020-03-19,1,0,0,Caribbean & Central America,110940.0
12238,Saint Vincent and the Grenadines,2020-03-20,1,0,0,Caribbean & Central America,110940.0
12239,Saint Vincent and the Grenadines,2020-03-21,1,0,0,Caribbean & Central America,110940.0
12240,Saint Vincent and the Grenadines,2020-03-22,1,0,0,Caribbean & Central America,110940.0
12241,Saint Vincent and the Grenadines,2020-03-23,1,0,0,Caribbean & Central America,110940.0
12242,Saint Vincent and the Grenadines,2020-03-24,1,0,0,Caribbean & Central America,110940.0
12243,Saint Vincent and the Grenadines,2020-03-25,1,0,0,Caribbean & Central America,110940.0
12244,Saint Vincent and the Grenadines,2020-03-26,1,0,0,Caribbean & Central America,110940.0
12245,Saint Vincent and the Grenadines,2020-03-27,1,0,0,Caribbean & Central America,110940.0
12246,Saint Vincent and the Grenadines,2020-03-28,1,0,1,Caribbean & Central America,110940.0
12247,Saint Vincent and the Grenadines,2020-03-29,1,0,1,Caribbean & Central America,110940.0
12248,Saint Vincent and the Grenadines,2020-03-30,1,0,1,Caribbean & Central America,110940.0
12249,Saint Vincent and the Grenadines,2020-03-31,1,0,1,Caribbean & Central America,110940.0
12250,Saint Vincent and the Grenadines,2020-04-01,1,0,1,Caribbean & Central America,110940.0
12251,Saint Vincent and the Grenadines,2020-04-02,2,0,1,Caribbean & Central America,110940.0
12252,Saint Vincent and the Grenadines,2020-04-03,3,0,1,Caribbean & Central America,110940.0
12253,Saint Vincent and the Grenadines,2020-04-04,7,0,1,Caribbean & Central America,110940.0
12254,Saint Vincent and the Grenadines,2020-04-05,7,0,1,Caribbean & Central America,110940.0
12255,Saint Vincent and the Grenadines,2020-04-06,7,0,1,Caribbean & Central America,110940.0
12256,Saint Vincent and the Grenadines,2020-04-07,8,0,1,Caribbean & Central America,110940.0
12257,Saint Vincent and the Grenadines,2020-04-08,8,0,1,Caribbean & Central America,110940.0
12258,Saint Vincent and the Grenadines,2020-04-09,12,0,1,Caribbean & Central America,110940.0
12259,Saint Vincent and the Grenadines,2020-04-10,12,0,1,Caribbean & Central America,110940.0
12260,Saint Vincent and the Grenadines,2020-04-11,12,0,1,Caribbean & Central America,110940.0
12261,Saint Vincent and the Grenadines,2020-04-12,12,0,1,Caribbean & Central America,110940.0
12262,Saint Vincent and the Grenadines,2020-04-13,12,0,1,Caribbean & Central America,110940.0
12263,Saint Vincent and the Grenadines,2020-04-14,12,0,1,Caribbean & Central America,110940.0
12264,Saint Vincent and the Grenadines,2020-04-15,12,0,1,Caribbean & Central America,110940.0
12265,Saint Vincent and the Grenadines,2020-04-16,12,0,1,Caribbean & Central America,110940.0
12266,Saint Vincent and the Grenadines,2020-04-17,12,0,1,Caribbean & Central America,110940.0
12267,San Marino,2020-01-22,0,0,0,Europe,33931.0
12268,San Marino,2020-01-23,0,0,0,Europe,33931.0
12269,San Marino,2020-01-24,0,0,0,Europe,33931.0
12270,San Marino,2020-01-25,0,0,0,Europe,33931.0
12271,San Marino,2020-01-26,0,0,0,Europe,33931.0
12272,San Marino,2020-01-27,0,0,0,Europe,33931.0
12273,San Marino,2020-01-28,0,0,0,Europe,33931.0
12274,San Marino,2020-01-29,0,0,0,Europe,33931.0
12275,San Marino,2020-01-30,0,0,0,Europe,33931.0
12276,San Marino,2020-01-31,0,0,0,Europe,33931.0
12277,San Marino,2020-02-01,0,0,0,Europe,33931.0
12278,San Marino,2020-02-02,0,0,0,Europe,33931.0
12279,San Marino,2020-02-03,0,0,0,Europe,33931.0
12280,San Marino,2020-02-04,0,0,0,Europe,33931.0
12281,San Marino,2020-02-05,0,0,0,Europe,33931.0
12282,San Marino,2020-02-06,0,0,0,Europe,33931.0
12283,San Marino,2020-02-07,0,0,0,Europe,33931.0
12284,San Marino,2020-02-08,0,0,0,Europe,33931.0
12285,San Marino,2020-02-09,0,0,0,Europe,33931.0
12286,San Marino,2020-02-10,0,0,0,Europe,33931.0
12287,San Marino,2020-02-11,0,0,0,Europe,33931.0
12288,San Marino,2020-02-12,0,0,0,Europe,33931.0
12289,San Marino,2020-02-13,0,0,0,Europe,33931.0
12290,San Marino,2020-02-14,0,0,0,Europe,33931.0
12291,San Marino,2020-02-15,0,0,0,Europe,33931.0
12292,San Marino,2020-02-16,0,0,0,Europe,33931.0
12293,San Marino,2020-02-17,0,0,0,Europe,33931.0
12294,San Marino,2020-02-18,0,0,0,Europe,33931.0
12295,San Marino,2020-02-19,0,0,0,Europe,33931.0
12296,San Marino,2020-02-20,0,0,0,Europe,33931.0
12297,San Marino,2020-02-21,0,0,0,Europe,33931.0
12298,San Marino,2020-02-22,0,0,0,Europe,33931.0
12299,San Marino,2020-02-23,0,0,0,Europe,33931.0
12300,San Marino,2020-02-24,0,0,0,Europe,33931.0
12301,San Marino,2020-02-25,0,0,0,Europe,33931.0
12302,San Marino,2020-02-26,0,0,0,Europe,33931.0
12303,San Marino,2020-02-27,1,0,0,Europe,33931.0
12304,San Marino,2020-02-28,1,0,0,Europe,33931.0
12305,San Marino,2020-02-29,1,0,0,Europe,33931.0
12306,San Marino,2020-03-01,1,0,0,Europe,33931.0
12307,San Marino,2020-03-02,8,0,0,Europe,33931.0
12308,San Marino,2020-03-03,10,1,0,Europe,33931.0
12309,San Marino,2020-03-04,16,1,0,Europe,33931.0
12310,San Marino,2020-03-05,21,1,0,Europe,33931.0
12311,San Marino,2020-03-06,21,1,0,Europe,33931.0
12312,San Marino,2020-03-07,23,1,0,Europe,33931.0
12313,San Marino,2020-03-08,36,1,0,Europe,33931.0
12314,San Marino,2020-03-09,36,1,0,Europe,33931.0
12315,San Marino,2020-03-10,51,2,0,Europe,33931.0
12316,San Marino,2020-03-11,62,2,0,Europe,33931.0
12317,San Marino,2020-03-12,69,3,0,Europe,33931.0
12318,San Marino,2020-03-13,80,5,0,Europe,33931.0
12319,San Marino,2020-03-14,80,5,4,Europe,33931.0
12320,San Marino,2020-03-15,101,5,4,Europe,33931.0
12321,San Marino,2020-03-16,109,7,4,Europe,33931.0
12322,San Marino,2020-03-17,109,7,4,Europe,33931.0
12323,San Marino,2020-03-18,119,11,4,Europe,33931.0
12324,San Marino,2020-03-19,119,11,4,Europe,33931.0
12325,San Marino,2020-03-20,144,14,4,Europe,33931.0
12326,San Marino,2020-03-21,144,20,4,Europe,33931.0
12327,San Marino,2020-03-22,175,20,4,Europe,33931.0
12328,San Marino,2020-03-23,187,20,4,Europe,33931.0
12329,San Marino,2020-03-24,187,21,4,Europe,33931.0
12330,San Marino,2020-03-25,208,21,4,Europe,33931.0
12331,San Marino,2020-03-26,208,21,4,Europe,33931.0
12332,San Marino,2020-03-27,223,21,4,Europe,33931.0
12333,San Marino,2020-03-28,224,22,6,Europe,33931.0
12334,San Marino,2020-03-29,224,22,6,Europe,33931.0
12335,San Marino,2020-03-30,230,25,13,Europe,33931.0
12336,San Marino,2020-03-31,236,26,13,Europe,33931.0
12337,San Marino,2020-04-01,236,26,13,Europe,33931.0
12338,San Marino,2020-04-02,245,30,21,Europe,33931.0
12339,San Marino,2020-04-03,245,30,21,Europe,33931.0
12340,San Marino,2020-04-04,259,32,27,Europe,33931.0
12341,San Marino,2020-04-05,266,32,35,Europe,33931.0
12342,San Marino,2020-04-06,266,32,35,Europe,33931.0
12343,San Marino,2020-04-07,279,34,40,Europe,33931.0
12344,San Marino,2020-04-08,279,34,40,Europe,33931.0
12345,San Marino,2020-04-09,333,34,49,Europe,33931.0
12346,San Marino,2020-04-10,344,34,50,Europe,33931.0
12347,San Marino,2020-04-11,356,35,53,Europe,33931.0
12348,San Marino,2020-04-12,356,35,53,Europe,33931.0
12349,San Marino,2020-04-13,356,35,53,Europe,33931.0
12350,San Marino,2020-04-14,371,36,53,Europe,33931.0
12351,San Marino,2020-04-15,372,36,53,Europe,33931.0
12352,San Marino,2020-04-16,426,38,55,Europe,33931.0
12353,San Marino,2020-04-17,435,39,57,Europe,33931.0
12354,Sao Tome and Principe,2020-01-22,0,0,0,Africa,
12355,Sao Tome and Principe,2020-01-23,0,0,0,Africa,
12356,Sao Tome and Principe,2020-01-24,0,0,0,Africa,
12357,Sao Tome and Principe,2020-01-25,0,0,0,Africa,
12358,Sao Tome and Principe,2020-01-26,0,0,0,Africa,
12359,Sao Tome and Principe,2020-01-27,0,0,0,Africa,
12360,Sao Tome and Principe,2020-01-28,0,0,0,Africa,
12361,Sao Tome and Principe,2020-01-29,0,0,0,Africa,
12362,Sao Tome and Principe,2020-01-30,0,0,0,Africa,
12363,Sao Tome and Principe,2020-01-31,0,0,0,Africa,
12364,Sao Tome and Principe,2020-02-01,0,0,0,Africa,
12365,Sao Tome and Principe,2020-02-02,0,0,0,Africa,
12366,Sao Tome and Principe,2020-02-03,0,0,0,Africa,
12367,Sao Tome and Principe,2020-02-04,0,0,0,Africa,
12368,Sao Tome and Principe,2020-02-05,0,0,0,Africa,
12369,Sao Tome and Principe,2020-02-06,0,0,0,Africa,
12370,Sao Tome and Principe,2020-02-07,0,0,0,Africa,
12371,Sao Tome and Principe,2020-02-08,0,0,0,Africa,
12372,Sao Tome and Principe,2020-02-09,0,0,0,Africa,
12373,Sao Tome and Principe,2020-02-10,0,0,0,Africa,
